1600000US4829000,4829000,"Garland city, Texas",227604,187
1600000US4830464,4830464,"Grand Prairie city, Texas",176090,44
1600000US4832372,4832372,"Harlingen city, Texas",65124,60
1600000US4835000,4835000,"Houston city, Texas",2107208,880
1600000US4837000,4837000,"Irving city, Texas",217139,36
1600000US4839148,4839148,"Killeen city, Texas",129070,71
1600000US4841464,4841464,"Laredo city, Texas",237244,4406
1600000US4841980,4841980,"League City city, Texas",83848,898
1600000US4842508,4842508,"Lewisville city, Texas",95691,440
1600000US4843888,4843888,"Longview city, Texas",80238,647
1600000US4845000,4845000,"Lubbock city, Texas",230734,37
1600000US4845384,4845384,"McAllen city, Texas",130767,28
1600000US4845744,4845744,"McKinney city, Texas",132147,90
1600000US4847892,4847892,"Mesquite city, Texas",140293,61
1600000US4848072,4848072,"Midland city, Texas",111238,32
1600000US4848768,4848768,"Mission city, Texas",77586,29
1600000US4848804,4848804,"Missouri City city, Texas",69052,3019
1600000US4852356,4852356,"North Richland Hills city, Texas",63656,40
1600000US4853388,4853388,"Odessa city, Texas",99554,598
1600000US4856000,4856000,"Pasadena city, Texas",149722,52
1600000US4856348,4856348,"Pearland city, Texas",90811,1334
1600000US4857200,4857200,"Pharr city, Texas",70888,22
1600000US4858016,4858016,"Plano city, Texas",261697,1469
1600000US4861796,4861796,"Richardson city, Texas",99721,39
1600000US4863500,4863500,"Round Rock city, Texas",102441,1449
1600000US4864472,4864472,"San Angelo city, Texas",93804,2621
1600000US4865000,4865000,"San Antonio city, Texas",1334359,97
1600000US4870808,4870808,"Sugar Land city, Texas",79472,41
1600000US4872176,4872176,"Temple city, Texas",66686,34
1600000US4872656,4872656,"The Woodlands CDP, Texas",92076,5717
1600000US4874144,4874144,"Tyler city, Texas",97271,42
1600000US4876000,4876000,"Waco city, Texas",125410,89
1600000US4879000,4879000,"Wichita Falls city, Texas",104699,22
1600000US4943660,4943660,"Layton city, Utah",67612,30
1600000US4955980,4955980,"Ogden city, Utah",83171,27
1600000US4957300,4957300,"Orem city, Utah",88929,21
1600000US4962470,4962470,"Provo city, Utah",113196,29
1600000US4965330,4965330,"St. George city, Utah",73078,30
1600000US4967000,4967000,"Salt Lake City city, Utah",187215,57
1600000US4967440,4967440,"Sandy city, Utah",87818,42
1600000US4982950,4982950,"West Jordan city, Utah",104145,35
1600000US4983470,4983470,"West Valley City city, Utah",130026,42
1600000US5101000,5101000,"Alexandria city, Virginia",140912,
1600000US5103000,5103000,"Arlington CDP, Virginia",209457,
1600000US5114440,5114440,"Centreville CDP, Virginia",77022,7399
1600000US5116000,5116000,"Chesapeake city, Virginia",222986,
1600000US5121088,5121088,"Dale City CDP, Virginia",62021,6692
1600000US5135000,5135000,"Hampton city, Virginia",137381,
1600000US5147672,5147672,"Lynchburg city, Virginia",75686,
1600000US5156000,5156000,"Newport News city, Virginia",180712,
1600000US5157000,5157000,"Norfolk city, Virginia",243135,
1600000US5164000,5164000,"Portsmouth city, Virginia",95696,
1600000US5167000,5167000,"Richmond city, Virginia",204389,
1600000US5168000,5168000,"Roanoke city, Virginia",96967,
1600000US5176432,5176432,"Suffolk city, Virginia",84906,
1600000US5182000,5182000,"Virginia Beach city, Virginia",439172,
1600000US5303180,5303180,"Auburn city, Washington",70873,2206
1600000US5305210,5305210,"Bellevue city, Washington",122808,63
1600000US5305280,5305280,"Bellingham city, Washington",81067,34
1600000US5322640,5322640,"Everett city, Washington",103321,32
1600000US5323515,5323515,"Federal Way city, Washington",89622,30
1600000US5335275,5335275,"Kennewick city, Washington",74455,25
1600000US5335415,5335415,"Kent city, Washington",92722,50
1600000US5357745,5357745,"Renton city, Washington",91259,53
1600000US5363000,5363000,"Seattle city, Washington",610710,77
1600000US5367000,5367000,"Spokane city, Washington",209334,46
1600000US5367167,5367167,"Spokane Valley city, Washington",89927,41
1600000US5370000,5370000,"Tacoma city, Washington",198506,44
1600000US5374060,5374060,"Vancouver city, Washington",162430,40
1600000US5380010,5380010,"Yakima city, Washington",91525,40
1600000US5502375,5502375,"Appleton city, Wisconsin",71747,2489
1600000US5522300,5522300,"Eau Claire city, Wisconsin",65489,777
1600000US5531000,5531000,"Green Bay city, Wisconsin",104266,22
1600000US5539225,5539225,"Kenosha city, Wisconsin",99362,20
1600000US5548000,5548000,"Madison city, Wisconsin",233777,56
1600000US5553000,5553000,"Milwaukee city, Wisconsin",595587,35
1600000US5560500,5560500,"Oshkosh city, Wisconsin",66110,21
1600000US5566000,5566000,"Racine city, Wisconsin",78906,31
1600000US5584250,5584250,"Waukesha city, Wisconsin",70741,43
1600000US7206593,7206593,"Bayamón zona urbana, Puerto Rico",187219,3173
1600000US7210334,7210334,"Caguas zona urbana, Puerto Rico",81589,4839
1600000US7214290,7214290,"Carolina zona urbana, Puerto Rico",160324,2913
1600000US7232522,7232522,"Guaynabo zona urbana, Puerto Rico",72315,2945
1600000US7252431,7252431,"Mayagüez zona urbana, Puerto Rico",71129,3029
1600000US7263820,7263820,"Ponce zona urbana, Puerto Rico",134788,4275
1600000US7276770,7276770,"San Juan zona urbana, Puerto Rico",382900,2912
